"Datum","Windgeschwindigkeit48M","Windgeschwindigkeit100M","Windgeschwindigkeit152M","Windrichtung48M","Windrichtung100M","Windrichtung152M","Windgeschwindigkeit100MP10","Windgeschwindigkeit100MP20","Windgeschwindigkeit100MP30","Windgeschwindigkeit100MP40","Windgeschwindigkeit100MP50","Windgeschwindigkeit100MP60","Windgeschwindigkeit100MP70","Windgeschwindigkeit100MP80","Windgeschwindigkeit100MP90","Interpoliert","Kapazitaat","Output","Zeit","Week_Day","Month_Day","Year_Week","Year_Month","Year_Day","Time_Slot","Hour","Cloud","Precipitation","Pressure","Solar","Temp","Wind"
2017-11-03,4.305,5.925,6.69,177.5,184.5,191.5,4.45,4.955,5.25,5.605,5.94,6.11,6.37,6.785,7.3,1,122400,"X"," 19:30",6,3,44,11,307,79,20,8,0,1014.2,106.64,10.1,3.1
2017-11-03,4.2475,5.8775,6.62,176.75,184.25,191.25,4.425,4.8975,5.16,5.5625,5.895,6.07,6.315,6.7575,7.325,1,122400,"X"," 19:45",6,3,44,11,307,80,20,8,0,1014.2,106.64,10.1,3.1
2017-11-03,4.19,5.83,6.55,176,184,191,4.4,4.84,5.07,5.52,5.85,6.03,6.26,6.73,7.35,0,122400,"X"," 20:00",6,3,44,11,307,81,21,7,0,1014.1,115.64,10,2.7
2017-11-03,4.1975,5.86,6.5625,175.25,184,190.75,4.445,4.8775,5.1325,5.555,5.8775,6.0675,6.3075,6.7625,7.405,1,122400,"X"," 20:15",6,3,44,11,307,82,21,7,0,1014.1,115.64,10,2.7
2017-11-03,4.205,5.89,6.575,174.5,184,190.5,4.49,4.915,5.195,5.59,5.905,6.105,6.355,6.795,7.46,1,122400,"X"," 20:30",6,3,44,11,307,83,21,7,0,1014.1,115.64,10,2.7
2017-11-03,4.2125,5.92,6.5875,173.75,184,190.25,4.535,4.9525,5.2575,5.625,5.9325,6.1425,6.4025,6.8275,7.515,1,122400,"X"," 20:45",6,3,44,11,307,84,21,7,0,1014.1,115.64,10,2.7
2017-11-03,4.22,5.95,6.6,173,184,190,4.58,4.99,5.32,5.66,5.96,6.18,6.45,6.86,7.57,0,122400,"X"," 21:00",6,3,44,11,307,85,22,7,0,1013.9,124.33,10,3.2
2017-11-03,4.255,6.0375,6.67,173.25,184.5,190.25,4.6125,5.0975,5.4325,5.755,6.045,6.2825,6.5675,7.01,7.65,1,122400,"X"," 21:15",6,3,44,11,307,86,22,7,0,1013.9,124.33,10,3.2
2017-11-03,4.29,6.125,6.74,173.5,185,190.5,4.645,5.205,5.545,5.85,6.13,6.385,6.685,7.16,7.73,1,122400,"X"," 21:30",6,3,44,11,307,87,22,7,0,1013.9,124.33,10,3.2
2017-11-03,4.325,6.2125,6.81,173.75,185.5,190.75,4.6775,5.3125,5.6575,5.945,6.215,6.4875,6.8025,7.31,7.81,1,122400,"X"," 21:45",6,3,44,11,307,88,22,7,0,1013.9,124.33,10,3.2
2017-11-03,4.36,6.3,6.88,174,186,191,4.71,5.42,5.77,6.04,6.3,6.59,6.92,7.46,7.89,0,122400,"X"," 22:00",6,3,44,11,307,89,23,6,0,1013.6,132.15,9,2.3
2017-11-03,4.35,6.2925,6.88,173.25,185.25,190.25,4.7175,5.3925,5.7375,6.015,6.2925,6.5725,6.9,7.4425,7.935,1,122400,"X"," 22:15",6,3,44,11,307,90,23,6,0,1013.6,132.15,9,2.3
2017-11-03,4.34,6.285,6.88,172.5,184.5,189.5,4.725,5.365,5.705,5.99,6.285,6.555,6.88,7.425,7.98,1,122400,"X"," 22:30",6,3,44,11,307,91,23,6,0,1013.6,132.15,9,2.3
2017-11-03,4.33,6.2775,6.88,171.75,183.75,188.75,4.7325,5.3375,5.6725,5.965,6.2775,6.5375,6.86,7.4075,8.025,1,122400,"X"," 22:45",6,3,44,11,307,92,23,6,0,1013.6,132.15,9,2.3
2017-11-03,4.32,6.27,6.88,171,183,188,4.74,5.31,5.64,5.94,6.27,6.52,6.84,7.39,8.07,0,122400,"X"," 23:00",6,3,44,11,307,93,24,7,0,1013.3,138.33,8.4,2.3
2017-11-03,4.365,6.34,6.975,170.75,183,189.25,4.8125,5.37,5.73,6.035,6.34,6.59,6.91,7.415,8.0625,1,122400,"X"," 23:15",6,3,44,11,307,94,24,7,0,1013.3,138.33,8.4,2.3
2017-11-03,4.41,6.41,7.07,170.5,183,190.5,4.885,5.43,5.82,6.13,6.41,6.66,6.98,7.44,8.055,1,122400,"X"," 23:30",6,3,44,11,307,95,24,7,0,1013.3,138.33,8.4,2.3
2017-11-03,4.455,6.48,7.165,170.25,183,191.75,4.9575,5.49,5.91,6.225,6.48,6.73,7.05,7.465,8.0475,1,122400,"X"," 23:45",6,3,44,11,307,96,24,7,0,1013.3,138.33,8.4,2.3
2017-11-04,4.5,6.55,7.26,170,183,193,5.03,5.55,6,6.32,6.55,6.8,7.12,7.49,8.04,0,122400,"X"," 0:00",7,4,44,11,308,1,1,0,0,1013,141.84,7.3,2.5
2017-11-04,4.5175,6.575,7.3375,170.5,183.25,193.25,5.0425,5.555,5.9575,6.2925,6.575,6.835,7.1375,7.5125,8.04,1,122400,"X"," 0:15",7,4,44,11,308,2,1,0,0,1013,141.84,7.3,2.5
2017-11-04,4.535,6.6,7.415,171,183.5,193.5,5.055,5.56,5.915,6.265,6.6,6.87,7.155,7.535,8.04,1,122400,"X"," 0:30",7,4,44,11,308,3,1,0,0,1013,141.84,7.3,2.5
2017-11-04,4.5525,6.625,7.4925,171.5,183.75,193.75,5.0675,5.565,5.8725,6.2375,6.625,6.905,7.1725,7.5575,8.04,1,122400,"X"," 0:45",7,4,44,11,308,4,1,0,0,1013,141.84,7.3,2.5
2017-11-04,4.57,6.65,7.57,172,184,194,5.08,5.57,5.83,6.21,6.65,6.94,7.19,7.58,8.04,0,122400,"X"," 1:00",7,4,44,11,308,5,2,0,0,1012.7,141.85,5.7,0.6
2017-11-04,4.57,6.6425,7.6,171.25,183,193,5.065,5.5675,5.8525,6.235,6.6525,6.9425,7.2025,7.615,8.085,1,122400,"X"," 1:15",7,4,44,11,308,6,2,0,0,1012.7,141.85,5.7,0.6
2017-11-04,4.57,6.635,7.63,170.5,182,192,5.05,5.565,5.875,6.26,6.655,6.945,7.215,7.65,8.13,1,122400,"X"," 1:30",7,4,44,11,308,7,2,0,0,1012.7,141.85,5.7,0.6
2017-11-04,4.57,6.6275,7.66,169.75,181,191,5.035,5.5625,5.8975,6.285,6.6575,6.9475,7.2275,7.685,8.175,1,122400,"X"," 1:45",7,4,44,11,308,8,2,0,0,1012.7,141.85,5.7,0.6
2017-11-04,4.57,6.62,7.69,169,180,190,5.02,5.56,5.92,6.31,6.66,6.95,7.24,7.72,8.22,0,122400,"X"," 2:00",7,4,44,11,308,9,3,0,0,1012.2,138.36,5.5,1.5
2017-11-04,4.58,6.6225,7.7375,168.25,178.75,189,5.1525,5.64,5.9675,6.3125,6.6525,6.9375,7.215,7.6625,8.165,1,122400,"X"," 2:15",7,4,44,11,308,10,3,0,0,1012.2,138.36,5.5,1.5
2017-11-04,4.59,6.625,7.785,167.5,177.5,188,5.285,5.72,6.015,6.315,6.645,6.925,7.19,7.605,8.11,1,122400,"X"," 2:30",7,4,44,11,308,11,3,0,0,1012.2,138.36,5.5,1.5
2017-11-04,4.6,6.6275,7.8325,166.75,176.25,187,5.4175,5.8,6.0625,6.3175,6.6375,6.9125,7.165,7.5475,8.055,1,122400,"X"," 2:45",7,4,44,11,308,12,3,0,0,1012.2,138.36,5.5,1.5
2017-11-04,4.61,6.63,7.88,166,175,186,5.55,5.88,6.11,6.32,6.63,6.9,7.14,7.49,8,0,122400,"X"," 3:00",7,4,44,11,308,13,4,3,0,1011.6,132.21,5.1,1.6
2017-11-04,4.6325,6.645,7.96,165.25,174,185.25,5.4775,5.815,6.0825,6.32,6.6475,6.925,7.2025,7.565,8.0725,1,122400,"X"," 3:15",7,4,44,11,308,14,4,3,0,1011.6,132.21,5.1,1.6
2017-11-04,4.655,6.66,8.04,164.5,173,184.5,5.405,5.75,6.055,6.32,6.665,6.95,7.265,7.64,8.145,1,122400,"X"," 3:30",7,4,44,11,308,15,4,3,0,1011.6,132.21,5.1,1.6
2017-11-04,4.6775,6.675,8.12,163.75,172,183.75,5.3325,5.685,6.0275,6.32,6.6825,6.975,7.3275,7.715,8.2175,1,122400,"X"," 3:45",7,4,44,11,308,16,4,3,0,1011.6,132.21,5.1,1.6
2017-11-04,4.7,6.69,8.2,163,171,183,5.26,5.62,6,6.32,6.7,7,7.39,7.79,8.29,0,122400,"X"," 4:00",7,4,44,11,308,17,5,5,0,1011.2,124.4,4.2,1.7
2017-11-04,4.74,6.7125,8.23,163,170.75,182.5,5.2975,5.685,6.06,6.37,6.725,7.0275,7.3825,7.77,8.27,1,122400,"X"," 4:15",7,4,44,11,308,18,5,5,0,1011.2,124.4,4.2,1.7
2017-11-04,4.78,6.735,8.26,163,170.5,182,5.335,5.75,6.12,6.42,6.75,7.055,7.375,7.75,8.25,1,122400,"X"," 4:30",7,4,44,11,308,19,5,5,0,1011.2,124.4,4.2,1.7
2017-11-04,4.82,6.7575,8.29,163,170.25,181.5,5.3725,5.815,6.18,6.47,6.775,7.0825,7.3675,7.73,8.23,1,122400,"X"," 4:45",7,4,44,11,308,20,5,5,0,1011.2,124.4,4.2,1.7
2017-11-04,4.86,6.78,8.32,163,170,181,5.41,5.88,6.24,6.52,6.8,7.11,7.36,7.71,8.21,0,122400,"X"," 5:00",7,4,44,11,308,21,6,6,0,1010.8,115.73,4.9,1.9
2017-11-04,4.8725,6.7725,8.31,162.5,169.5,180.5,5.405,5.85,6.1975,6.495,6.79,7.0825,7.3375,7.69,8.155,1,122400,"X"," 5:15",7,4,44,11,308,22,6,6,0,1010.8,115.73,4.9,1.9
2017-11-04,4.885,6.765,8.3,162,169,180,5.4,5.82,6.155,6.47,6.78,7.055,7.315,7.67,8.1,1,122400,"X"," 5:30",7,4,44,11,308,23,6,6,0,1010.8,115.73,4.9,1.9
2017-11-04,4.8975,6.7575,8.29,161.5,168.5,179.5,5.395,5.79,6.1125,6.445,6.77,7.0275,7.2925,7.65,8.045,1,122400,"X"," 5:45",7,4,44,11,308,24,6,6,0,1010.8,115.73,4.9,1.9
2017-11-04,4.91,6.75,8.28,161,168,179,5.39,5.76,6.07,6.42,6.76,7,7.27,7.63,7.99,0,122400,"X"," 6:00",7,4,44,11,308,25,7,5,0,1010.5,106.74,5,1.6
2017-11-04,4.9225,6.7475,8.29,160.75,167.5,178.25,5.435,5.805,6.125,6.43,6.7575,7.0325,7.3,7.67,8.0225,1,122400,"X"," 6:15",7,4,44,11,308,26,7,5,0,1010.5,106.74,5,1.6
2017-11-04,4.935,6.745,8.3,160.5,167,177.5,5.48,5.85,6.18,6.44,6.755,7.065,7.33,7.71,8.055,1,122400,"X"," 6:30",7,4,44,11,308,27,7,5,0,1010.5,106.74,5,1.6
2017-11-04,4.9475,6.7425,8.31,160.25,166.5,176.75,5.525,5.895,6.235,6.45,6.7525,7.0975,7.36,7.75,8.0875,1,122400,"X"," 6:45",7,4,44,11,308,28,7,5,0,1010.5,106.74,5,1.6
2017-11-04,4.96,6.74,8.32,160,166,176,5.57,5.94,6.29,6.46,6.75,7.13,7.39,7.79,8.12,0,122400,"X"," 7:00",7,4,44,11,308,29,8,7,0,1010.3,97.87,4.1,1.8
2017-11-04,4.9575,6.73,8.33,159.75,165.5,175.75,5.5125,5.9,6.2425,6.455,6.74,7.08,7.34,7.725,8.14,1,122400,"X"," 7:15",7,4,44,11,308,30,8,7,0,1010.3,97.87,4.1,1.8
2017-11-04,4.955,6.72,8.34,159.5,165,175.5,5.455,5.86,6.195,6.45,6.73,7.03,7.29,7.66,8.16,1,122400,"X"," 7:30",7,4,44,11,308,31,8,7,0,1010.3,97.87,4.1,1.8
2017-11-04,4.9525,6.71,8.35,159.25,164.5,175.25,5.3975,5.82,6.1475,6.445,6.72,6.98,7.24,7.595,8.18,1,122400,"X"," 7:45",7,4,44,11,308,32,8,7,0,1010.3,97.87,4.1,1.8
2017-11-04,4.95,6.7,8.36,159,164,175,5.34,5.78,6.1,6.44,6.71,6.93,7.19,7.53,8.2,0,122400,"X"," 8:00",7,4,44,11,308,33,9,7,0,1010,89.49,5.5,2.1
2017-11-04,4.95,6.6725,8.3425,159.25,164.25,175,5.29,5.72,6.07,6.4075,6.68,6.9325,7.19,7.595,8.2275,1,122400,"X"," 8:15",7,4,44,11,308,34,9,7,0,1010,89.49,5.5,2.1
2017-11-04,4.95,6.645,8.325,159.5,164.5,175,5.24,5.66,6.04,6.375,6.65,6.935,7.19,7.66,8.255,1,122400,"X"," 8:30",7,4,44,11,308,35,9,7,0,1010,89.49,5.5,2.1
2017-11-04,4.95,6.6175,8.3075,159.75,164.75,175,5.19,5.6,6.01,6.3425,6.62,6.9375,7.19,7.725,8.2825,1,122400,"X"," 8:45",7,4,44,11,308,36,9,7,0,1010,89.49,5.5,2.1
2017-11-04,4.95,6.59,8.29,160,165,175,5.14,5.54,5.98,6.31,6.59,6.94,7.19,7.79,8.31,0,122400,"X"," 9:00",7,4,44,11,308,37,10,7,0,1009.2,81.97,6.7,2
2017-11-04,4.9625,6.5675,8.2825,160.5,165.25,175,5.005,5.4525,5.905,6.25,6.5675,6.905,7.19,7.71,8.2425,1,122400,"X"," 9:15",7,4,44,11,308,38,10,7,0,1009.2,81.97,6.7,2
2017-11-04,4.975,6.545,8.275,161,165.5,175,4.87,5.365,5.83,6.19,6.545,6.87,7.19,7.63,8.175,1,122400,"X"," 9:30",7,4,44,11,308,39,10,7,0,1009.2,81.97,6.7,2
2017-11-04,4.9875,6.5225,8.2675,161.5,165.75,175,4.735,5.2775,5.755,6.13,6.5225,6.835,7.19,7.55,8.1075,1,122400,"X"," 9:45",7,4,44,11,308,40,10,7,0,1009.2,81.97,6.7,2
2017-11-04,5,6.5,8.26,162,166,175,4.6,5.19,5.68,6.07,6.5,6.8,7.19,7.47,8.04,0,122400,"X"," 10:00",7,4,44,11,308,41,11,7,0,1008.7,75.73,7.7,2.7
2017-11-04,5.0625,6.49,8.1825,161.25,165,173.75,4.6475,5.235,5.71,6.1125,6.495,6.795,7.2025,7.56,8.2675,1,122400,"X"," 10:15",7,4,44,11,308,42,11,7,0,1008.7,75.73,7.7,2.7
2017-11-04,5.125,6.48,8.105,160.5,164,172.5,4.695,5.28,5.74,6.155,6.49,6.79,7.215,7.65,8.495,1,122400,"X"," 10:30",7,4,44,11,308,43,11,7,0,1008.7,75.73,7.7,2.7
2017-11-04,5.1875,6.47,8.0275,159.75,163,171.25,4.7425,5.325,5.77,6.1975,6.485,6.785,7.2275,7.74,8.7225,1,122400,"X"," 10:45",7,4,44,11,308,44,11,7,0,1008.7,75.73,7.7,2.7
2017-11-04,5.25,6.46,7.95,159,162,170,4.79,5.37,5.8,6.24,6.48,6.78,7.24,7.83,8.95,0,122400,"X"," 11:00",7,4,44,11,308,45,12,6,0,1007.9,71.22,8.9,2.8
2017-11-04,5.3125,6.475,7.89,158.25,161.25,168.5,4.66,5.3575,5.8075,6.23,6.4975,6.8325,7.3175,7.965,9.0775,1,122400,"X"," 11:15",7,4,44,11,308,46,12,6,0,1007.9,71.22,8.9,2.8
2017-11-04,5.375,6.49,7.83,157.5,160.5,167,4.53,5.345,5.815,6.22,6.515,6.885,7.395,8.1,9.205,1,122400,"X"," 11:30",7,4,44,11,308,47,12,6,0,1007.9,71.22,8.9,2.8
2017-11-04,5.4375,6.505,7.77,156.75,159.75,165.5,4.4,5.3325,5.8225,6.21,6.5325,6.9375,7.4725,8.235,9.3325,1,122400,"X"," 11:45",7,4,44,11,308,48,12,6,0,1007.9,71.22,8.9,2.8
2017-11-04,5.5,6.52,7.71,156,159,164,4.27,5.32,5.83,6.2,6.55,6.99,7.55,8.37,9.46,0,122400,"X"," 12:00",7,4,44,11,308,49,13,3,0,1006.8,68.85,10.6,3.7
2017-11-04,5.5825,6.57,7.67,156.5,159.25,163.5,4.38,5.325,5.815,6.2375,6.595,7.0225,7.635,8.4325,9.6275,1,122400,"X"," 12:15",7,4,44,11,308,50,13,3,0,1006.8,68.85,10.6,3.7
2017-11-04,5.665,6.62,7.63,157,159.5,163,4.49,5.33,5.8,6.275,6.64,7.055,7.72,8.495,9.795,1,122400,"X"," 12:30",7,4,44,11,308,51,13,3,0,1006.8,68.85,10.6,3.7
2017-11-04,5.7475,6.67,7.59,157.5,159.75,162.5,4.6,5.335,5.785,6.3125,6.685,7.0875,7.805,8.5575,9.9625,1,122400,"X"," 12:45",7,4,44,11,308,52,13,3,0,1006.8,68.85,10.6,3.7
2017-11-04,5.83,6.72,7.55,158,160,162,4.71,5.34,5.77,6.35,6.73,7.12,7.89,8.62,10.13,0,122400,"X"," 13:00",7,4,44,11,308,53,14,4,0,1006.1,68.86,11.2,4
2017-11-04,5.905,6.86,7.705,160.25,162.25,164.25,4.8275,5.42,5.89,6.45,6.87,7.2925,7.995,8.7,10.135,1,122400,"X"," 13:15",7,4,44,11,308,54,14,4,0,1006.1,68.86,11.2,4
2017-11-04,5.98,7,7.86,162.5,164.5,166.5,4.945,5.5,6.01,6.55,7.01,7.465,8.1,8.78,10.14,1,122400,"X"," 13:30",7,4,44,11,308,55,14,4,0,1006.1,68.86,11.2,4
2017-11-04,6.055,7.14,8.015,164.75,166.75,168.75,5.0625,5.58,6.13,6.65,7.15,7.6375,8.205,8.86,10.145,1,122400,"X"," 13:45",7,4,44,11,308,56,14,4,0,1006.1,68.86,11.2,4
2017-11-04,6.13,7.28,8.17,167,169,171,5.18,5.66,6.25,6.75,7.29,7.81,8.31,8.94,10.15,0,122400,"X"," 14:00",7,4,44,11,308,57,15,6,0,1005.5,71.26,11.3,3.7
2017-11-04,6.19,7.4075,8.3325,167.75,169.75,172,5.335,5.835,6.425,6.895,7.4175,7.915,8.4275,9.065,10.1775,1,122400,"X"," 14:15",7,4,44,11,308,58,15,6,0,1005.5,71.26,11.3,3.7
2017-11-04,6.25,7.535,8.495,168.5,170.5,173,5.49,6.01,6.6,7.04,7.545,8.02,8.545,9.19,10.205,1,122400,"X"," 14:30",7,4,44,11,308,59,15,6,0,1005.5,71.26,11.3,3.7
2017-11-04,6.31,7.6625,8.6575,169.25,171.25,174,5.645,6.185,6.775,7.185,7.6725,8.125,8.6625,9.315,10.2325,1,122400,"X"," 14:45",7,4,44,11,308,60,15,6,0,1005.5,71.26,11.3,3.7
2017-11-04,6.37,7.79,8.82,170,172,175,5.8,6.36,6.95,7.33,7.8,8.23,8.78,9.44,10.26,0,122400,"X"," 15:00",7,4,44,11,308,61,16,5,0,1004.7,75.79,11.1,4.2
2017-11-04,6.495,7.9825,9.045,171.25,173.25,176.25,6.0025,6.5925,7.1275,7.5275,7.9925,8.4675,8.96,9.5725,10.375,1,122400,"X"," 15:15",7,4,44,11,308,62,16,5,0,1004.7,75.79,11.1,4.2
2017-11-04,6.62,8.175,9.27,172.5,174.5,177.5,6.205,6.825,7.305,7.725,8.185,8.705,9.14,9.705,10.49,1,122400,"X"," 15:30",7,4,44,11,308,63,16,5,0,1004.7,75.79,11.1,4.2
2017-11-04,6.745,8.3675,9.495,173.75,175.75,178.75,6.4075,7.0575,7.4825,7.9225,8.3775,8.9425,9.32,9.8375,10.605,1,122400,"X"," 15:45",7,4,44,11,308,64,16,5,0,1004.7,75.79,11.1,4.2
2017-11-04,6.87,8.56,9.72,175,177,180,6.61,7.29,7.66,8.12,8.57,9.18,9.5,9.97,10.72,0,122400,"X"," 16:00",7,4,44,11,308,65,17,2,0,1004.4,82.05,9.6,3.8
2017-11-04,6.9425,8.6375,9.8075,177.25,179.25,182,6.6675,7.3175,7.77,8.2325,8.6475,9.2025,9.5675,10.0525,10.885,1,122400,"X"," 16:15",7,4,44,11,308,66,17,2,0,1004.4,82.05,9.6,3.8
2017-11-04,7.015,8.715,9.895,179.5,181.5,184,6.725,7.345,7.88,8.345,8.725,9.225,9.635,10.135,11.05,1,122400,"X"," 16:30",7,4,44,11,308,67,17,2,0,1004.4,82.05,9.6,3.8
2017-11-04,7.0875,8.7925,9.9825,181.75,183.75,186,6.7825,7.3725,7.99,8.4575,8.8025,9.2475,9.7025,10.2175,11.215,1,122400,"X"," 16:45",7,4,44,11,308,68,17,2,0,1004.4,82.05,9.6,3.8
2017-11-04,7.16,8.87,10.07,184,186,188,6.84,7.4,8.1,8.57,8.88,9.27,9.77,10.3,11.38,0,122400,"X"," 17:00",7,4,44,11,308,69,18,5,0,1004.1,89.58,9.6,3.1
2017-11-04,7.1775,8.8725,10.065,187,189,190.75,6.76,7.36,8.0775,8.535,8.89,9.27,9.8375,10.375,11.3825,1,122400,"X"," 17:15",7,4,44,11,308,70,18,5,0,1004.1,89.58,9.6,3.1
2017-11-04,7.195,8.875,10.06,190,192,193.5,6.68,7.32,8.055,8.5,8.9,9.27,9.905,10.45,11.385,1,122400,"X"," 17:30",7,4,44,11,308,71,18,5,0,1004.1,89.58,9.6,3.1
2017-11-04,7.2125,8.8775,10.055,193,195,196.25,6.6,7.28,8.0325,8.465,8.91,9.27,9.9725,10.525,11.3875,1,122400,"X"," 17:45",7,4,44,11,308,72,18,5,0,1004.1,89.58,9.6,3.1
2017-11-04,7.23,8.88,10.05,196,198,199,6.52,7.24,8.01,8.43,8.92,9.27,10.04,10.6,11.39,0,122400,"X"," 18:00",7,4,44,11,308,73,19,7,0,1003.9,97.99,9.8,3.3
2017-11-04,7.22,8.86,10.02,199,201,202.25,6.585,7.29,7.995,8.415,8.895,9.2925,9.99,10.5675,11.4325,1,122400,"X"," 18:15",7,4,44,11,308,74,19,7,0,1003.9,97.99,9.8,3.3
2017-11-04,7.21,8.84,9.99,202,204,205.5,6.65,7.34,7.98,8.4,8.87,9.315,9.94,10.535,11.475,1,122400,"X"," 18:30",7,4,44,11,308,75,19,7,0,1003.9,97.99,9.8,3.3
2017-11-04,7.2,8.82,9.96,205,207,208.75,6.715,7.39,7.965,8.385,8.845,9.3375,9.89,10.5025,11.5175,1,122400,"X"," 18:45",7,4,44,11,308,76,19,7,0,1003.9,97.99,9.8,3.3
2017-11-04,7.19,8.8,9.93,208,210,212,6.78,7.44,7.95,8.37,8.82,9.36,9.84,10.47,11.56,0,122400,"X"," 19:00",7,4,44,11,308,77,20,7,0,1003.3,106.88,10.3,3.2
2017-11-04,7.1825,8.7875,9.9225,212.5,214.25,216.25,6.7625,7.43,7.935,8.3375,8.8075,9.31,9.7325,10.3975,11.445,1,122400,"X"," 19:15",7,4,44,11,308,78,20,7,0,1003.3,106.88,10.3,3.2
2017-11-04,7.175,8.775,9.915,217,218.5,220.5,6.745,7.42,7.92,8.305,8.795,9.26,9.625,10.325,11.33,1,122400,"X"," 19:30",7,4,44,11,308,79,20,7,0,1003.3,106.88,10.3,3.2
2017-11-04,7.1675,8.7625,9.9075,221.5,222.75,224.75,6.7275,7.41,7.905,8.2725,8.7825,9.21,9.5175,10.2525,11.215,1,122400,"X"," 19:45",7,4,44,11,308,80,20,7,0,1003.3,106.88,10.3,3.2
2017-11-04,7.16,8.75,9.9,226,227,229,6.71,7.4,7.89,8.24,8.77,9.16,9.41,10.18,11.1,0,122400,"X"," 20:00",7,4,44,11,308,81,21,7,0,1003.1,115.88,11.4,4.3
2017-11-04,7.175,8.77,9.93,229.75,231,233,6.785,7.41,7.91,8.315,8.7875,9.18,9.4775,10.21,11.0625,1,122400,"X"," 20:15",7,4,44,11,308,82,21,7,0,1003.1,115.88,11.4,4.3
2017-11-04,7.19,8.79,9.96,233.5,235,237,6.86,7.42,7.93,8.39,8.805,9.2,9.545,10.24,11.025,1,122400,"X"," 20:30",7,4,44,11,308,83,21,7,0,1003.1,115.88,11.4,4.3
2017-11-04,7.205,8.81,9.99,237.25,239,241,6.935,7.43,7.95,8.465,8.8225,9.22,9.6125,10.27,10.9875,1,122400,"X"," 20:45",7,4,44,11,308,84,21,7,0,1003.1,115.88,11.4,4.3
2017-11-04,7.22,8.83,10.02,241,243,245,7.01,7.44,7.97,8.54,8.84,9.24,9.68,10.3,10.95,0,122400,"X"," 21:00",7,4,44,11,308,85,22,7,0,1003,124.58,12.2,4.7
2017-11-04,7.25,8.86,10.0475,245,247,249,6.985,7.4925,8.035,8.5425,8.88,9.285,9.71,10.2925,10.915,1,122400,"X"," 21:15",7,4,44,11,308,86,22,7,0,1003,124.58,12.2,4.7
2017-11-04,7.28,8.89,10.075,249,251,253,6.96,7.545,8.1,8.545,8.92,9.33,9.74,10.285,10.88,1,122400,"X"," 21:30",7,4,44,11,308,87,22,7,0,1003,124.58,12.2,4.7
2017-11-04,7.31,8.92,10.1025,253,255,257,6.935,7.5975,8.165,8.5475,8.96,9.375,9.77,10.2775,10.845,1,122400,"X"," 21:45",7,4,44,11,308,88,22,7,0,1003,124.58,12.2,4.7
2017-11-04,7.34,8.95,10.13,257,259,261,6.91,7.65,8.23,8.55,9,9.42,9.8,10.27,10.81,0,122400,"X"," 22:00",7,4,44,11,308,89,23,7,0,1002.7,132.42,12.7,4.9
2017-11-04,7.17,8.7725,9.945,256.75,259,261.25,6.81,7.4975,8.0525,8.37,8.81,9.2275,9.595,10.0425,10.6125,1,122400,"X"," 22:15",7,4,44,11,308,90,23,7,0,1002.7,132.42,12.7,4.9
2017-11-04,7,8.595,9.76,256.5,259,261.5,6.71,7.345,7.875,8.19,8.62,9.035,9.39,9.815,10.415,1,122400,"X"," 22:30",7,4,44,11,308,91,23,7,0,1002.7,132.42,12.7,4.9
2017-11-04,6.83,8.4175,9.575,256.25,259,261.75,6.61,7.1925,7.6975,8.01,8.43,8.8425,9.185,9.5875,10.2175,1,122400,"X"," 22:45",7,4,44,11,308,92,23,7,0,1002.7,132.42,12.7,4.9
2017-11-04,6.66,8.24,9.39,256,259,262,6.51,7.04,7.52,7.83,8.24,8.65,8.98,9.36,10.02,0,122400,"X"," 23:00",7,4,44,11,308,93,24,7,0,1002.8,138.61,13.2,4.4
2017-11-04,6.6225,8.18,9.3125,255.75,259,262.25,6.5675,7.0425,7.5125,7.79,8.1825,8.535,8.86,9.24,9.875,1,122400,"X"," 23:15",7,4,44,11,308,94,24,7,0,1002.8,138.61,13.2,4.4
2017-11-04,6.585,8.12,9.235,255.5,259,262.5,6.625,7.045,7.505,7.75,8.125,8.42,8.74,9.12,9.73,1,122400,"X"," 23:30",7,4,44,11,308,95,24,7,0,1002.8,138.61,13.2,4.4
2017-11-04,6.5475,8.06,9.1575,255.25,259,262.75,6.6825,7.0475,7.4975,7.71,8.0675,8.305,8.62,9,9.585,1,122400,"X"," 23:45",7,4,44,11,308,96,24,7,0,1002.8,138.61,13.2,4.4
2017-11-05,6.51,8,9.08,255,259,263,6.74,7.05,7.49,7.67,8.01,8.19,8.5,8.88,9.44,0,122400,"X"," 0:00",1,5,45,11,309,1,1,7,0,1002.8,142.14,12.8,5.1
2017-11-05,6.4275,7.905,8.97,256,260,264,6.5825,6.9525,7.38,7.5725,7.915,8.11,8.42,8.785,9.325,1,122400,"X"," 0:15",1,5,45,11,309,2,1,7,0,1002.8,142.14,12.8,5.1
2017-11-05,6.345,7.81,8.86,257,261,265,6.425,6.855,7.27,7.475,7.82,8.03,8.34,8.69,9.21,1,122400,"X"," 0:30",1,5,45,11,309,3,1,7,0,1002.8,142.14,12.8,5.1
2017-11-05,6.2625,7.715,8.75,258,262,266,6.2675,6.7575,7.16,7.3775,7.725,7.95,8.26,8.595,9.095,1,122400,"X"," 0:45",1,5,45,11,309,4,1,7,0,1002.8,142.14,12.8,5.1
2017-11-05,6.18,7.62,8.64,259,263,267,6.11,6.66,7.05,7.28,7.63,7.87,8.18,8.5,8.98,0,122400,"X"," 1:00",1,5,45,11,309,5,2,7,0,1003,142.15,12.8,5.1
